Shipment_ID,Date_ID,Vendor_ID,Route_ID,Weight_tons,Distance_km,Actual_Delay_Days,CO2_Emission_kg,Delay_Risk_Probability,Risk_Level
SHP-01059,20260412,VEND-024,RT-b63fab53cb,11.4,662.1,0,614.03,0.01,Low Risk
SHP-01060,20260413,VEND-002,RT-85e81330d9,7.57,1144.0,0,1270.9,0.24,Medium Risk
SHP-01061,20260413,VEND-016,RT-cad4ba358d,13.0,1259.8,0,2392.76,0.66,High Risk
SHP-01062,20260413,VEND-006,RT-143d183e37,8.88,647.6,0,507.35,0.17,Low Risk
SHP-01063,20260413,VEND-005,RT-b8f33f391f,23.63,411.1,0,1390.08,0.29,Medium Risk
SHP-01064,20260413,VEND-008,RT-995b28e068,13.19,505.0,0,581.39,0.19,Low Risk
SHP-01065,20260413,VEND-005,RT-34f3346000,12.33,570.2,0,589.4,0.58,High Risk
SHP-01066,20260413,VEND-013,RT-fdc2914740,9.36,741.2,0,986.38,0.21,Medium Risk
SHP-01067,20260413,VEND-025,RT-bc511b7a16,16.35,1270.4,0,3013.96,0.19,Low Risk
SHP-01068,20260413,VEND-015,RT-5ebf9a16c2,13.48,1058.4,0,2025.51,0.41,Medium Risk
SHP-01069,20260414,VEND-019,RT-7370e012e7,4.1,1087.0,0,596.54,0.03,Low Risk
SHP-01070,20260414,VEND-013,RT-bff586781a,21.86,254.6,0,773.13,0.1,Low Risk
SHP-01071,20260414,VEND-001,RT-efc327caf6,9.62,394.4,0,321.86,0.1,Low Risk
SHP-01072,20260414,VEND-003,RT-2f22e0939b,11.38,526.6,0,495.59,0.01,Low Risk
SHP-01073,20260415,VEND-007,RT-481d18ea35,5.94,932.3,0,189.72,0.1,Low Risk
SHP-01074,20260415,VEND-007,RT-6038ea1bc4,14.28,527.3,0,1060.6,0.21,Medium Risk
SHP-01075,20260415,VEND-022,RT-593945cd23,17.85,361.9,4,1043.63,0.34,Medium Risk
SHP-01076,20260415,VEND-022,RT-e55288848b,22.15,239.6,0,691.46,0.23,Medium Risk
SHP-01077,20260415,VEND-022,RT-c867cd2e41,2.24,1098.7,0,208.36,0.24,Medium Risk
SHP-01078,20260415,VEND-016,RT-5d86053292,24.36,1247.2,2,4520.54,0.63,High Risk
SHP-01079,20260416,VEND-014,RT-1923da80ff,17.89,753.6,0,1748.6,0.03,Low Risk
SHP-01080,20260416,VEND-017,RT-3afc1530c5,7.82,1352.6,0,1512.02,0.23,Medium Risk
SHP-01081,20260416,VEND-011,RT-abe7261dd9,5.91,766.8,0,641.4,0.25,Medium Risk
SHP-01082,20260416,VEND-017,RT-e9f6f8483b,8.11,421.1,0,283.37,0.22,Medium Risk
SHP-01083,20260417,VEND-020,RT-426a003636,22.02,305.5,0,248.07,0.06,Low Risk
SHP-01084,20260417,VEND-020,RT-40979860ee,7.99,723.0,0,200.71,0.08,Low Risk
SHP-01085,20260417,VEND-016,RT-dc71c992d1,12.11,895.7,0,1704.19,0.47,Medium Risk
SHP-01086,20260417,VEND-002,RT-282b734f88,17.94,576.4,0,824.96,0.1,Low Risk
SHP-01087,20260418,VEND-019,RT-41f92756d3,21.93,634.2,0,2031.78,0.13,Low Risk
SHP-01088,20260418,VEND-010,RT-6c0665e223,16.81,755.0,1,494.85,0.21,Medium Risk
SHP-01089,20260418,VEND-019,RT-fd6ebd8670,19.07,719.5,0,2026.06,0.11,Low Risk
SHP-01090,20260419,VEND-014,RT-2aa40a80d1,5.16,596.5,0,458.82,0.14,Low Risk
SHP-01091,20260419,VEND-023,RT-432ea48708,22.06,743.8,0,583.03,0.12,Low Risk
SHP-01092,20260419,VEND-009,RT-4640a6949a,7.62,1086.6,2,1093.0,0.75,High Risk
SHP-01093,20260419,VEND-024,RT-a47602c96f,4.08,496.8,0,300.67,0.12,Low Risk
SHP-01094,20260420,VEND-022,RT-f302bc37a3,24.43,277.5,0,971.67,0.18,Low Risk
SHP-01095,20260420,VEND-009,RT-b57f7def39,5.84,902.8,0,416.04,0.12,Low Risk
SHP-01096,20260420,VEND-013,RT-e1d8d3f529,4.28,619.7,0,220.34,0.05,Low Risk
SHP-01097,20260420,VEND-014,RT-188de0b51f,16.02,701.4,0,1427.11,0.03,Low Risk
SHP-01098,20260421,VEND-020,RT-14c20ef145,8.65,479.0,0,619.49,0.25,Medium Risk
SHP-01099,20260421,VEND-018,RT-651639cfe3,4.2,525.3,1,300.29,0.76,High Risk
SHP-01100,20260421,VEND-022,RT-946062dcbc,15.43,612.6,0,1249.12,0.17,Low Risk
SHP-01101,20260421,VEND-010,RT-db3e5109b6,19.22,604.9,0,439.66,0.47,Medium Risk
SHP-01102,20260421,VEND-013,RT-f4dfca5d76,20.04,1430.5,0,3672.69,0.08,Low Risk
SHP-01103,20260422,VEND-011,RT-6c0648981d,4.73,460.3,2,324.03,0.4,Medium Risk
SHP-01104,20260423,VEND-023,RT-3729ca84b0,14.36,893.7,0,1679.85,0.0,Low Risk
SHP-01105,20260423,VEND-008,RT-7e90261736,20.53,47.7,0,130.86,0.0,Low Risk
SHP-01106,20260423,VEND-015,RT-a67b6ad774,4.87,627.0,0,108.28,0.16,Low Risk
SHP-01107,20260423,VEND-004,RT-75124a7cc2,5.98,283.2,0,134.7,0.04,Low Risk
SHP-01108,20260423,VEND-022,RT-4ac4602f90,1.06,1380.0,0,55.86,0.4,Medium Risk
SHP-01109,20260424,VEND-010,RT-07135c668f,13.59,416.0,0,500.89,0.24,Medium Risk
SHP-01110,20260424,VEND-009,RT-79d96b20b0,5.67,246.3,0,50.34,0.16,Low Risk
SHP-01111,20260424,VEND-015,RT-0b059b3a5d,18.38,1234.2,0,3070.53,0.37,Medium Risk
SHP-01112,20260424,VEND-013,RT-fe09857716,24.09,237.5,0,847.64,0.1,Low Risk
SHP-01113,20260425,VEND-022,RT-f44fd3c1b1,6.01,530.9,0,420.79,0.27,Medium Risk
SHP-01114,20260425,VEND-014,RT-63877a2f26,16.58,870.9,0,2014.91,0.11,Low Risk
SHP-01115,20260425,VEND-013,RT-d4482a6f03,6.08,559.5,0,134.92,0.17,Low Risk
SHP-01116,20260425,VEND-003,RT-faede84dad,1.43,510.2,0,62.66,0.13,Low Risk
SHP-01117,20260426,VEND-001,RT-acef5206f3,19.21,985.9,1,2552.66,0.05,Low Risk
SHP-01118,20260426,VEND-010,RT-f90d235891,11.42,234.8,0,97.38,0.15,Low Risk
SHP-01119,20260426,VEND-025,RT-bc535f60be,23.72,677.4,0,591.31,0.1,Low Risk
SHP-01120,20260426,VEND-023,RT-2132496bcd,13.82,1138.9,0,2242.61,0.13,Low Risk
SHP-01121,20260426,VEND-016,RT-cf68cb20eb,4.78,942.7,0,690.93,0.44,Medium Risk
SHP-01122,20260426,VEND-016,RT-528300c118,11.79,1340.3,1,2282.39,0.78,High Risk
SHP-01123,20260427,VEND-010,RT-599d502634,5.87,373.1,0,83.54,0.21,Medium Risk
SHP-01124,20260427,VEND-005,RT-3a1f22c08b,22.07,240.8,3,514.98,0.78,High Risk
SHP-01125,20260427,VEND-001,RT-cb46123dbb,17.58,1396.7,0,905.49,0.15,Low Risk
SHP-01126,20260427,VEND-009,RT-99d5063340,9.19,432.4,2,311.1,0.68,High Risk
SHP-01127,20260427,VEND-008,RT-a80a10c160,13.67,1091.7,0,2048.33,0.01,Low Risk
SHP-01128,20260428,VEND-005,RT-c407e77edf,17.07,161.9,0,355.84,0.46,Medium Risk
SHP-01129,20260428,VEND-007,RT-4063e2d975,19.79,1098.8,0,2778.16,0.03,Low Risk
SHP-01130,20260428,VEND-001,RT-483a971117,2.92,581.6,0,227.67,0.08,Low Risk
SHP-01131,20260428,VEND-016,RT-a3044adfe9,1.54,1174.4,0,149.87,0.2,Medium Risk
SHP-01132,20260429,VEND-024,RT-dea72e6616,3.75,610.4,0,313.49,0.12,Low Risk
SHP-01133,20260429,VEND-018,RT-5f92a67d69,10.48,695.4,2,1132.35,0.63,High Risk
SHP-01134,20260429,VEND-012,RT-37339c181f,12.2,642.8,0,704.14,0.12,Low Risk
SHP-01135,20260501,VEND-011,RT-00c0207aff,4.28,841.5,1,131.67,0.27,Medium Risk
SHP-01136,20260501,VEND-008,RT-96024a82c2,10.87,913.2,0,1352.44,0.01,Low Risk
SHP-01137,20260501,VEND-004,RT-c72225f91e,11.6,780.0,0,377.42,0.14,Low Risk
SHP-01138,20260501,VEND-015,RT-24c697d74c,3.62,1251.3,0,630.28,0.19,Low Risk
SHP-01139,20260502,VEND-015,RT-3cb24e6f53,23.0,819.4,0,2496.87,0.13,Low Risk
SHP-01140,20260503,VEND-001,RT-d804e7b4a4,15.38,810.9,0,448.01,0.13,Low Risk
SHP-01141,20260503,VEND-011,RT-d10228d14c,10.32,607.4,0,787.17,0.14,Low Risk
SHP-01142,20260504,VEND-007,RT-995fe9177a,13.17,405.0,0,793.68,0.14,Low Risk
SHP-01143,20260504,VEND-005,RT-628fd211f3,8.54,651.5,0,736.59,0.69,High Risk
SHP-01144,20260504,VEND-018,RT-f302bc37a3,21.5,284.2,0,826.19,0.35,Medium Risk
SHP-01145,20260504,VEND-014,RT-951e5184b1,14.8,360.8,0,778.44,0.23,Medium Risk
SHP-01146,20260505,VEND-016,RT-a8714a662a,12.88,127.5,0,136.38,0.23,Medium Risk
SHP-01147,20260505,VEND-018,RT-56bd84ebd8,22.86,321.3,2,1049.54,0.52,High Risk
SHP-01148,20260505,VEND-025,RT-e27fe990b3,21.11,1000.9,0,2821.4,0.04,Low Risk
SHP-01149,20260506,VEND-021,RT-39575cc5d7,20.51,249.0,0,718.61,0.08,Low Risk
SHP-01150,20260506,VEND-016,RT-1f3f52f250,6.41,1581.2,0,1436.57,0.73,High Risk
SHP-01151,20260506,VEND-022,RT-2946e30355,4.67,633.1,0,117.98,0.36,Medium Risk
SHP-01152,20260506,VEND-012,RT-522d9dbeaa,17.56,1037.5,0,708.81,0.14,Low Risk
SHP-01153,20260506,VEND-025,RT-9c285fa098,12.25,884.7,0,916.45,0.26,Medium Risk
SHP-01154,20260506,VEND-020,RT-4c92f6d78d,17.41,315.0,0,737.75,0.05,Low Risk
SHP-01155,20260506,VEND-017,RT-cbebd9908c,19.26,240.7,0,162.71,0.17,Low Risk
SHP-01156,20260506,VEND-023,RT-4ac6e78aeb,8.09,742.3,0,812.59,0.11,Low Risk
SHP-01157,20260507,VEND-013,RT-e51724eeab,7.83,876.0,0,266.62,0.14,Low Risk
SHP-01158,20260507,VEND-019,RT-14155fe15d,12.78,1033.3,0,1816.25,0.01,Low Risk
SHP-01159,20260507,VEND-008,RT-c7d3baf56f,7.57,799.3,0,239.4,0.15,Low Risk
SHP-01160,20260507,VEND-025,RT-19077a77ed,17.02,224.8,0,545.37,0.45,Medium Risk
SHP-01161,20260508,VEND-016,RT-a2df5b4b4d,18.92,624.1,4,1617.1,0.66,High Risk
SHP-01162,20260508,VEND-020,RT-82c3758918,12.33,563.8,0,1041.14,0.26,Medium Risk
SHP-01163,20260508,VEND-012,RT-0ab871a3fd,18.37,463.4,0,315.02,0.1,Low Risk
SHP-01164,20260509,VEND-022,RT-b03f32d39f,13.25,202.3,0,96.29,0.14,Low Risk
SHP-01165,20260509,VEND-002,RT-b23396f90d,18.11,455.6,0,1234.54,0.28,Medium Risk
SHP-01166,20260509,VEND-003,RT-af185084ef,6.4,606.8,0,350.75,0.08,Low Risk
SHP-01167,20260510,VEND-013,RT-bd9093e5d3,18.73,957.7,0,2461.29,0.01,Low Risk
SHP-01168,20260510,VEND-019,RT-68b4c18634,18.16,915.0,0,2402.88,0.11,Low Risk
SHP-01169,20260510,VEND-021,RT-06bb351e3c,7.4,1030.8,0,659.11,0.04,Low Risk
SHP-01170,20260510,VEND-012,RT-54100af7b4,14.34,585.2,0,319.55,0.19,Low Risk
SHP-01171,20260510,VEND-017,RT-fcc6b442f0,21.53,424.1,0,1193.73,0.14,Low Risk
SHP-01172,20260511,VEND-014,RT-00b10c8d89,6.99,317.0,0,313.95,0.12,Low Risk
SHP-01173,20260511,VEND-025,RT-6f82a2c186,18.66,157.6,0,433.75,0.44,Medium Risk
SHP-01174,20260511,VEND-017,RT-dd8fafb807,23.9,1095.9,0,3721.05,0.16,Low Risk
SHP-01175,20260512,VEND-011,RT-946c0ba65f,21.79,636.8,0,1898.46,0.13,Low Risk
SHP-01176,20260512,VEND-025,RT-6a6d7255a6,10.64,361.6,0,324.6,0.31,Medium Risk
SHP-01177,20260512,VEND-003,RT-1a1cf57f2c,15.57,441.0,0,603.14,0.13,Low Risk
SHP-01178,20260512,VEND-025,RT-a6794fcaae,24.8,275.4,0,1034.13,0.4,Medium Risk
SHP-01179,20260512,VEND-004,RT-977d8b5b0a,14.64,293.2,0,597.73,0.08,Low Risk
SHP-01180,20260513,VEND-008,RT-c36644b380,3.76,360.0,1,193.9,0.08,Low Risk
SHP-01181,20260513,VEND-021,RT-fb70b16aa6,2.09,546.9,0,102.01,0.12,Low Risk
SHP-01182,20260514,VEND-019,RT-7809805ea1,19.97,480.1,0,1315.05,0.08,Low Risk
SHP-01183,20260514,VEND-025,RT-4f5a445b61,11.17,727.7,0,285.85,0.28,Medium Risk
SHP-01184,20260514,VEND-019,RT-c7e077cb20,6.92,1321.7,0,1259.34,0.05,Low Risk
SHP-01185,20260514,VEND-016,RT-c855c39d1e,9.34,341.9,0,260.34,0.32,Medium Risk
SHP-01186,20260514,VEND-009,RT-36928e2814,19.18,1272.8,2,3147.31,0.38,Medium Risk
SHP-01187,20260515,VEND-001,RT-960e12bbff,12.17,498.1,0,780.69,0.06,Low Risk
SHP-01188,20260515,VEND-004,RT-b58a335efb,21.84,1405.0,0,3714.67,0.15,Low Risk
SHP-01189,20260516,VEND-008,RT-4c3a498ac2,18.64,535.6,0,1331.05,0.15,Low Risk
SHP-01190,20260516,VEND-002,RT-ee8be72d66,24.38,434.9,4,1445.04,0.2,Medium Risk
SHP-01191,20260516,VEND-013,RT-2940b0f930,22.32,329.4,0,957.7,0.0,Low Risk
SHP-01192,20260516,VEND-020,RT-c4d4b421d8,7.11,596.4,0,576.06,0.17,Low Risk
SHP-01193,20260517,VEND-025,RT-bd757dce10,16.82,980.2,0,670.15,0.16,Low Risk
SHP-01194,20260517,VEND-013,RT-ff66a10041,1.49,1642.3,0,201.59,0.19,Low Risk
SHP-01195,20260518,VEND-022,RT-93254bdd12,24.79,425.8,0,1533.47,0.42,Medium Risk
SHP-01196,20260518,VEND-025,RT-dc2a7987ec,7.26,411.7,0,418.56,0.08,Low Risk
SHP-01197,20260519,VEND-022,RT-0713849654,16.96,1268.9,0,2994.21,0.2,Medium Risk
SHP-01198,20260519,VEND-012,RT-14a8dc7b67,21.38,1153.0,0,3386.69,0.02,Low Risk
SHP-01199,20260520,VEND-009,RT-47014d5347,4.85,639.4,0,254.22,0.08,Low Risk
SHP-01200,20260520,VEND-025,RT-debad9fdc2,21.35,1591.3,0,4970.97,0.37,Medium Risk
SHP-01201,20260520,VEND-007,RT-b4e0c7b28d,1.29,960.8,0,105.21,0.19,Low Risk
SHP-01202,20260520,VEND-011,RT-65a3fe1279,11.61,277.4,0,278.05,0.1,Low Risk
SHP-01203,20260521,VEND-002,RT-f63ee76d27,12.33,228.1,0,271.83,0.32,Medium Risk
SHP-01204,20260521,VEND-020,RT-1673b3ceaa,9.98,1175.8,0,1605.21,0.18,Low Risk
SHP-01205,20260521,VEND-017,RT-e6d5100b0e,15.07,442.2,0,247.27,0.41,Medium Risk
SHP-01206,20260521,VEND-003,RT-65ccf4e644,22.96,424.9,0,1498.49,0.13,Low Risk
SHP-01207,20260522,VEND-006,RT-461f0f56f6,8.85,208.5,0,250.0,0.12,Low Risk
SHP-01208,20260522,VEND-014,RT-1426de4eda,14.9,1157.6,0,696.66,0.23,Medium Risk
SHP-01209,20260522,VEND-014,RT-27776961e9,22.06,724.6,0,2272.48,0.13,Low Risk
SHP-01210,20260522,VEND-021,RT-ab8f3befd5,19.55,436.5,0,1338.85,0.2,Medium Risk
SHP-01211,20260522,VEND-007,RT-71544f4bbc,1.98,472.7,0,124.06,0.18,Low Risk
SHP-01212,20260522,VEND-024,RT-28f054ef17,23.63,235.1,2,869.28,0.28,Medium Risk
SHP-01213,20260523,VEND-012,RT-cccaefbd85,2.12,853.0,0,149.12,0.12,Low Risk
SHP-01214,20260523,VEND-021,RT-d56d780ba0,15.13,1325.0,0,702.28,0.13,Low Risk
SHP-01215,20260523,VEND-006,RT-847df43e7c,14.81,981.9,0,2123.5,0.1,Low Risk
SHP-01216,20260524,VEND-001,RT-9e28ece5fe,19.87,573.0,0,1648.45,0.08,Low Risk
SHP-01217,20260524,VEND-002,RT-8c37a391d7,4.56,752.0,1,507.58,0.21,Medium Risk
SHP-01218,20260524,VEND-010,RT-eaa2110f44,5.3,1509.6,1,1161.09,0.27,Medium Risk
SHP-01219,20260525,VEND-024,RT-4c171471aa,19.05,628.5,0,1516.41,0.05,Low Risk
SHP-01220,20260525,VEND-002,RT-5097417994,4.59,325.7,2,134.81,0.22,Medium Risk
SHP-01221,20260525,VEND-010,RT-84a62bbcb0,12.27,990.5,0,440.46,0.16,Low Risk
SHP-01222,20260525,VEND-003,RT-37e0e1c3a6,18.56,740.8,0,1200.12,0.2,Medium Risk
SHP-01223,20260526,VEND-024,RT-cc120b30bf,16.63,596.5,0,863.81,0.19,Low Risk
SHP-01224,20260526,VEND-017,RT-5de0bc362f,6.05,1571.3,0,1308.9,0.32,Medium Risk
SHP-01225,20260526,VEND-020,RT-09f01f1c7e,8.3,951.4,2,300.05,0.14,Low Risk
SHP-01226,20260526,VEND-018,RT-1179347de5,24.26,494.9,1,1797.05,0.77,High Risk
SHP-01227,20260526,VEND-017,RT-6a1047d9f8,11.77,649.6,0,658.99,0.22,Medium Risk
SHP-01228,20260527,VEND-020,RT-7772c10d70,2.07,309.5,2,28.75,0.62,High Risk
SHP-01229,20260527,VEND-001,RT-57b6add233,6.27,793.0,0,463.27,0.18,Low Risk
SHP-01230,20260527,VEND-022,RT-b79d63624f,9.22,335.1,0,104.11,0.16,Low Risk
SHP-01231,20260528,VEND-019,RT-a71342a676,24.99,1139.8,0,3915.92,0.12,Low Risk
SHP-01232,20260528,VEND-019,RT-9362d19bb0,8.26,398.2,0,272.55,0.03,Low Risk
SHP-01233,20260528,VEND-010,RT-f13e116749,1.63,378.2,0,61.22,0.28,Medium Risk
SHP-01234,20260529,VEND-021,RT-b5077168af,13.31,1549.1,0,2856.84,0.16,Low Risk
SHP-01235,20260529,VEND-010,RT-d39da0d730,3.01,349.5,0,42.28,0.47,Medium Risk
SHP-01236,20260530,VEND-002,RT-ff124d50e8,7.58,437.3,0,292.06,0.5,High Risk
SHP-01237,20260530,VEND-023,RT-0a62b6b5c7,24.82,1036.7,0,3279.08,0.05,Low Risk
SHP-01238,20260530,VEND-006,RT-c930d10a62,17.91,1169.8,0,798.86,0.13,Low Risk
SHP-01239,20260531,VEND-003,RT-55ffe48d2f,2.22,857.4,0,68.01,0.1,Low Risk
SHP-01240,20260531,VEND-016,RT-7cfbfd8b19,11.77,589.8,0,642.74,0.63,High Risk
SHP-01241,20260531,VEND-006,RT-10251958e5,5.12,230.3,0,109.62,0.06,Low Risk
SHP-01242,20260531,VEND-022,RT-df0bac24cb,3.95,797.7,0,422.39,0.21,Medium Risk
SHP-01243,20260531,VEND-012,RT-f2019f047e,15.09,824.6,0,1755.54,0.18,Low Risk
SHP-01244,20260601,VEND-001,RT-a5c9773ea8,13.14,769.3,0,382.36,0.16,Low Risk
SHP-01245,20260601,VEND-024,RT-d980250d20,18.83,234.8,0,660.14,0.17,Low Risk
SHP-01246,20260601,VEND-013,RT-e431f5719d,22.42,1184.8,2,3701.38,0.13,Low Risk
SHP-01247,20260601,VEND-007,RT-231bf560b1,6.92,533.1,0,271.0,0.02,Low Risk
SHP-01248,20260601,VEND-017,RT-6ad88f95f5,23.15,830.0,1,2848.0,0.76,High Risk
SHP-01249,20260601,VEND-014,RT-ad1ae220c7,13.43,1128.8,0,1926.12,0.0,Low Risk
SHP-01250,20260601,VEND-001,RT-69e8489ef1,7.21,632.0,0,390.43,0.05,Low Risk
SHP-01251,20260602,VEND-019,RT-033c887b58,21.3,958.5,0,3011.78,0.06,Low Risk
SHP-01252,20260603,VEND-011,RT-b4a2a61d5a,1.85,1161.0,1,199.87,0.39,Medium Risk
SHP-01253,20260603,VEND-018,RT-e9782f3ffa,14.43,989.1,1,2039.43,0.56,High Risk
SHP-01254,20260603,VEND-023,RT-00eae0fe16,18.32,1087.4,0,2801.87,0.02,Low Risk
SHP-01255,20260603,VEND-016,RT-83ead4dbc0,7.72,905.1,0,610.32,0.24,Medium Risk
SHP-01256,20260604,VEND-017,RT-51fc6badae,21.72,476.7,0,1452.33,0.18,Low Risk
SHP-01257,20260604,VEND-007,RT-d644194dbc,6.77,407.0,0,243.68,0.04,Low Risk
SHP-01258,20260604,VEND-006,RT-951e5184b1,21.16,374.6,0,1140.89,0.09,Low Risk
SHP-01259,20260604,VEND-011,RT-3cf21e077d,2.89,215.7,0,23.31,0.18,Low Risk
SHP-01260,20260605,VEND-022,RT-3b3bb9ff11,4.84,872.5,0,367.29,0.1,Low Risk
SHP-01261,20260605,VEND-014,RT-41b843d8ab,10.14,156.9,0,230.56,0.09,Low Risk
SHP-01262,20260605,VEND-009,RT-0a1d10704d,21.5,962.1,0,752.22,0.13,Low Risk
SHP-01263,20260605,VEND-020,RT-93a2dc6c8f,4.47,308.0,0,112.26,0.13,Low Risk
SHP-01264,20260605,VEND-022,RT-951e5184b1,22.01,376.2,0,1227.36,0.25,Medium Risk
SHP-01265,20260606,VEND-023,RT-4c8183622a,6.51,802.9,0,637.07,0.02,Low Risk
SHP-01266,20260606,VEND-008,RT-9457fb5367,11.86,651.4,0,1039.86,0.11,Low Risk
SHP-01267,20260607,VEND-018,RT-4c92f6d78d,9.47,299.7,0,390.88,0.57,High Risk
SHP-01268,20260607,VEND-015,RT-15ffb89306,3.84,224.3,0,73.92,0.19,Low Risk
SHP-01269,20260607,VEND-012,RT-93b87199b8,23.66,618.2,0,529.94,0.11,Low Risk
SHP-01270,20260607,VEND-010,RT-86e287228b,11.52,527.0,0,213.17,0.2,Medium Risk
SHP-01271,20260607,VEND-003,RT-9e2a63439d,17.57,412.5,0,260.22,0.09,Low Risk
SHP-01272,20260607,VEND-007,RT-a8d3853496,14.81,46.9,0,29.44,0.24,Medium Risk
SHP-01273,20260608,VEND-014,RT-01c17bb0db,13.04,104.7,0,206.48,0.06,Low Risk
SHP-01274,20260608,VEND-023,RT-0568858818,15.8,480.2,0,1056.03,0.06,Low Risk
SHP-01275,20260609,VEND-022,RT-3ffaf73168,22.56,300.2,0,938.56,0.25,Medium Risk
SHP-01276,20260610,VEND-005,RT-df9a53c611,17.78,734.2,0,1109.16,0.65,High Risk
SHP-01277,20260610,VEND-017,RT-97a4dcc394,13.78,313.2,0,600.29,0.16,Low Risk
SHP-01278,20260610,VEND-003,RT-8017187ec8,16.48,309.6,0,754.75,0.1,Low Risk
SHP-01279,20260611,VEND-017,RT-08bcbd4596,15.55,896.8,0,1819.68,0.11,Low Risk
SHP-01280,20260611,VEND-009,RT-b577cb02b7,11.39,351.2,0,152.54,0.45,Medium Risk
SHP-01281,20260612,VEND-012,RT-28e4da7991,15.99,133.2,0,276.92,0.03,Low Risk
SHP-01282,20260612,VEND-018,RT-01179bfb6f,11.65,327.9,0,137.76,0.15,Low Risk
SHP-01283,20260613,VEND-011,RT-6c6c6675de,19.18,145.4,0,389.45,0.19,Low Risk
SHP-01284,20260613,VEND-021,RT-56d0eae314,24.25,330.9,0,265.86,0.11,Low Risk
SHP-01285,20260613,VEND-014,RT-d41cc02734,24.04,664.1,0,2335.28,0.13,Low Risk
SHP-01286,20260614,VEND-025,RT-dd8fafb807,20.7,1112.4,0,2974.65,0.07,Low Risk
SHP-01287,20260614,VEND-016,RT-8a2580f8f9,15.44,1215.4,0,2648.85,0.53,High Risk
SHP-01288,20260615,VEND-008,RT-6c9c9cbd78,18.98,1118.1,0,2784.11,0.04,Low Risk
SHP-01289,20260615,VEND-020,RT-1e191121fe,5.27,355.7,0,157.9,0.05,Low Risk
SHP-01290,20260615,VEND-011,RT-f5728cdc01,12.5,882.1,0,1484.23,0.11,Low Risk
SHP-01291,20260615,VEND-014,RT-217940d572,7.18,164.2,0,109.3,0.11,Low Risk
SHP-01292,20260616,VEND-004,RT-08dc21fd9c,1.08,1621.0,0,254.75,0.12,Low Risk
SHP-01293,20260616,VEND-003,RT-647268deea,24.2,1052.2,0,3459.28,0.1,Low Risk
SHP-01294,20260617,VEND-015,RT-99094c07ca,21.73,1176.8,0,3680.84,0.25,Medium Risk
SHP-01295,20260617,VEND-005,RT-6978ba7e01,13.33,1361.6,1,2441.15,0.51,High Risk
SHP-01296,20260617,VEND-025,RT-764b938ef3,7.1,838.3,0,819.43,0.11,Low Risk
SHP-01297,20260617,VEND-022,RT-3e2fc36ffb,17.63,1433.0,0,3460.0,0.22,Medium Risk
SHP-01298,20260618,VEND-018,RT-c75d60167b,11.44,121.2,0,51.24,0.16,Low Risk
SHP-01299,20260618,VEND-019,RT-a9c48ea86d,20.28,213.9,0,606.37,0.04,Low Risk
SHP-01300,20260618,VEND-015,RT-8a9d9e8ee6,24.99,959.1,0,3132.56,0.2,Medium Risk
SHP-01301,20260618,VEND-002,RT-16bae0430f,9.38,1404.6,0,1775.49,0.24,Medium Risk
SHP-01302,20260618,VEND-010,RT-088211b8dd,6.87,288.1,0,163.35,0.13,Low Risk
SHP-01303,20260618,VEND-013,RT-9e28ece5fe,7.42,597.0,0,632.39,0.18,Low Risk
SHP-01304,20260618,VEND-023,RT-f6c4031ff6,3.24,569.9,0,65.91,0.11,Low Risk
SHP-01305,20260618,VEND-006,RT-c36644b380,10.46,370.0,0,507.71,0.09,Low Risk
SHP-01306,20260619,VEND-013,RT-003db808a0,1.42,152.2,0,40.07,0.19,Low Risk
SHP-01307,20260619,VEND-009,RT-cb92e418c3,3.75,754.2,0,378.67,0.18,Low Risk
SHP-01308,20260620,VEND-004,RT-08dc21fd9c,7.52,1501.0,0,1493.48,0.11,Low Risk
SHP-01309,20260621,VEND-003,RT-af472e59f9,4.84,1138.7,0,722.86,0.07,Low Risk
SHP-01310,20260621,VEND-010,RT-d8c9f69096,18.57,472.3,2,336.75,0.23,Medium Risk
SHP-01311,20260621,VEND-003,RT-b53fe12b05,3.53,1141.0,0,332.61,0.1,Low Risk
SHP-01312,20260622,VEND-002,RT-c158863c9a,21.78,992.7,0,3139.36,0.27,Medium Risk
SHP-01313,20260622,VEND-009,RT-f56049e26b,6.31,637.1,0,537.26,0.76,High Risk
SHP-01314,20260622,VEND-006,RT-651639cfe3,3.61,538.2,0,272.11,0.18,Low Risk
SHP-01315,20260622,VEND-014,RT-9972648b45,1.24,743.2,0,136.45,0.11,Low Risk
SHP-01316,20260622,VEND-001,RT-d35c0ebe74,18.16,428.8,0,274.98,0.12,Low Risk
SHP-01317,20260622,VEND-008,RT-22838e7c3e,7.16,866.9,0,537.22,0.15,Low Risk
SHP-01318,20260622,VEND-012,RT-b601de6684,13.23,1384.2,0,2484.69,0.06,Low Risk
SHP-01319,20260622,VEND-025,RT-76f48a05e6,3.68,655.5,0,321.66,0.13,Low Risk
SHP-01320,20260623,VEND-016,RT-f5abddb5ba,24.65,396.2,0,1374.79,0.19,Low Risk
SHP-01321,20260623,VEND-023,RT-259204108a,4.01,423.1,0,249.25,0.17,Low Risk
SHP-01322,20260623,VEND-009,RT-540d08b218,10.89,594.6,0,226.61,0.15,Low Risk
SHP-01323,20260623,VEND-012,RT-2de46e301e,21.44,1258.1,0,2225.23,0.1,Low Risk
